Campaign_ID,Channel,Date,Impressions,Clicks,CTR (%),Conversions,Conversion Rate (%),Cost ($),CAC ($),Revenue ($),ROI (%)
C57882,Google Ads,2024-01-07,6561,666,10.150891632373114,67,10.06006006006006,1175.56,17.55,2758.3,134.64
C86309,Email,2024-03-02,9910,8751,88.30474268415742,1135,12.969946291852361,277.44,0.24,23233.25,8274.15
C47296,Email,2024-02-20,41896,7917,18.89679205652091,6612,83.51648351648352,828.46,0.13,324979.03,39126.88
C39598,Email,2024-02-17,29675,7712,25.98820556023589,2867,37.17582987551867,1653.43,0.58,70314.54,4152.65
C18330,Facebook,2024-03-25,26040,20297,77.94546850998464,276,1.3598068680100506,1337.73,4.85,10276.44,668.2
C33587,Google Ads,2024-02-09,26647,1248,4.683454047359928,1229,98.4775641025641,1132.81,0.92,49057.67,4230.62
C69853,Google Ads,2024-02-08,44755,23184,51.802033292369565,18366,79.2184265010352,1145.66,0.06,888359.99,77441.33
C72408,Facebook,2024-02-19,43604,19736,45.26190257774516,5888,29.833806242399675,1419.79,0.24,123037.08,8565.86
C43907,Facebook,2024-03-11,45402,7638,16.823047442843926,216,2.8279654359780046,226.68,1.05,9257.79,3984.08
C08786,Facebook,2024-03-25,43855,28223,64.35526165773572,15440,54.70715373985756,346.89,0.02,538647.34,155179.0
C13885,Facebook,2024-03-17,19377,4138,21.355214945554007,1415,34.19526341227646,777.02,0.55,56427.64,7162.06
C90498,Facebook,2024-02-25,9868,1531,15.514795297932713,729,47.61593729588504,956.77,1.31,24808.78,2492.97
C59028,Email,2024-01-21,15339,884,5.763087554599387,418,47.28506787330316,985.3,2.36,14740.03,1395.99
C69355,Facebook,2024-02-25,37533,9497,25.303066634694805,6876,72.40181109824155,1082.51,0.16,322449.11,29687.17
C11211,Google Ads,2024-01-04,32973,26595,80.65690110090074,25449,95.69091934574168,606.35,0.02,380546.73,62660.24
C42087,Facebook,2024-01-23,32800,7606,23.189024390243905,2267,29.805416776229293,975.43,0.43,52299.35,5261.67
C51416,Facebook,2024-01-18,19830,9468,47.745839636913765,2741,28.950147866497677,718.2,0.26,47268.9,6481.58
C80918,Email,2024-01-22,12569,8539,67.93698782719389,1549,18.14029745871882,1743.03,1.13,17113.29,881.81
C54736,Google Ads,2024-03-24,8059,1918,23.799478843528973,1263,65.84984358706987,1667.84,1.32,36347.01,2079.29
C25116,Email,2024-02-07,24555,17988,73.25595601710447,2049,11.390927284856572,1121.25,0.55,23452.08,1991.6
C60624,Email,2024-02-04,31755,12149,38.258541961895766,5996,49.35385628446786,1525.73,0.25,254657.52,16590.86
C96084,Email,2024-01-13,27878,12615,45.250735346868495,7962,63.115338882283,971.93,0.12,338208.15,34697.58
C43145,Google Ads,2024-03-25,11366,2255,19.839873306352278,173,7.671840354767184,942.35,5.45,2687.58,185.2
C35571,Email,2024-02-17,32661,8076,24.726738311747955,4230,52.377414561664196,1172.66,0.28,141994.93,12008.79
C85489,Email,2024-02-24,6970,2319,33.27116212338594,244,10.521776627856836,1478.42,6.06,12061.0,715.8
C63246,Google Ads,2024-03-21,44708,38365,85.81238257135189,26261,68.45041053043138,870.28,0.03,439172.88,50363.4
C00498,Facebook,2024-03-18,49611,41762,84.17891193485316,13977,33.46822470188209,1839.4,0.13,491025.93,26594.9
C14196,Facebook,2024-01-07,28178,10013,35.53481439420825,373,3.72515729551583,991.31,2.66,10707.55,980.14
C91855,Google Ads,2024-01-04,37395,23740,63.48442305121006,14799,62.33782645324347,519.6,0.04,197902.63,37987.5
C22487,Facebook,2024-03-12,6570,6442,98.0517503805175,1490,23.129462899720586,1567.97,1.05,62809.14,3905.76
C27685,Email,2024-02-23,26516,18498,69.76165334137879,852,4.60590334090172,1211.87,1.42,14769.32,1118.72
C69735,Google Ads,2024-03-26,21530,19584,90.96144914073386,8942,45.65972222222222,657.14,0.07,392515.7,59630.91
C04661,Email,2024-03-04,13152,6255,47.55930656934307,4872,77.88968824940048,754.23,0.15,183314.56,24204.86
C93514,Google Ads,2024-02-17,35472,31249,88.0948353631033,31222,99.91359723511152,1331.02,0.04,697376.1,52294.11
C26024,Email,2024-03-14,41605,6364,15.296238432880664,3958,62.193588937774976,781.78,0.2,89124.02,11300.14
C08404,Google Ads,2024-02-07,30933,28973,93.66372482462096,14344,49.50816277223622,1642.51,0.11,657387.22,39923.33
C55154,Email,2024-01-10,43942,17209,39.162987574530064,2578,14.980533441803706,1276.32,0.5,36163.9,2733.45
C56071,Email,2024-01-09,6331,1952,30.83241194124151,1627,83.35040983606558,1012.14,0.62,58146.96,5644.95
C77576,Google Ads,2024-01-22,7769,2113,27.197837559531475,93,4.401325130146711,783.78,8.43,2734.71,248.91
C75876,Email,2024-02-12,10809,9667,89.43473031732815,6543,67.68387296989758,1073.15,0.16,268206.09,24892.41
C30688,Facebook,2024-03-07,33326,29339,88.03636800096021,4010,13.667814172262178,1979.67,0.49,133676.35,6652.46
C44620,Google Ads,2024-01-16,38285,8018,20.94292803970223,3742,46.66999251683712,1904.65,0.51,158484.25,8220.91
C64209,Facebook,2024-03-01,20590,8972,43.57455075279262,4917,54.803834150691046,1312.78,0.27,182518.35,13803.19
C81363,Facebook,2024-02-23,9476,2962,31.25791473195441,2517,84.9763673193788,1254.28,0.5,75665.15,5932.56
C04362,Facebook,2024-02-25,17462,4064,23.273393654793264,1958,48.17913385826771,1712.68,0.87,20264.08,1083.18
C93031,Facebook,2024-03-29,9587,2621,27.339105038072393,2546,97.138496756963,435.62,0.17,122023.17,27911.38
C21387,Email,2024-03-23,28556,18722,65.56240369799691,7242,38.68176476872129,478.97,0.07,145638.03,30306.5
C68784,Email,2024-01-06,20546,823,4.005645867808819,44,5.34629404617254,1409.58,32.04,1747.56,23.98
C14992,Google Ads,2024-03-16,12976,4365,33.63902589395808,3843,88.04123711340206,610.28,0.16,56351.73,9133.75
C59381,Google Ads,2024-01-13,18052,12305,68.16419233325948,10685,86.834620073141,1900.02,0.18,369468.62,19345.51
C24367,Google Ads,2024-03-02,32512,31040,95.47244094488188,3607,11.62048969072165,856.02,0.24,148777.45,17280.14
C87807,Email,2024-03-21,36719,36127,98.38775565783382,904,2.502283610595953,699.43,0.77,19099.88,2630.78
C38504,Email,2024-03-23,41792,26161,62.59810490045942,7895,30.178509995795267,504.11,0.06,140965.5,27863.24
C14217,Email,2024-02-11,5190,1728,33.29479768786127,95,5.497685185185185,1023.17,10.77,3591.42,251.01
C38396,Google Ads,2024-03-23,8200,7677,93.6219512195122,238,3.1001693369805916,216.04,0.91,5705.6,2540.99
C55165,Email,2024-01-03,13608,3928,28.865373309817755,664,16.90427698574338,1024.4,1.54,14794.9,1344.25
C92668,Email,2024-03-27,23365,1391,5.953349026321421,1318,94.75197699496765,1198.11,0.91,38862.68,3143.67
C23104,Facebook,2024-01-19,11035,10545,95.5595831445401,7853,74.47131341868185,1924.1,0.25,349156.92,18046.51
C07571,Email,2024-01-12,18037,17192,95.31518545212619,5531,32.17194043741275,1927.26,0.35,170399.58,8741.55
C06959,Facebook,2024-03-11,22519,15177,67.39642080021315,1793,11.813928971469988,262.28,0.15,67691.93,25709.03
C88019,Email,2024-03-10,40487,15371,37.965272803615974,11415,74.2632229523128,843.17,0.07,367101.46,43438.25
C68413,Facebook,2024-01-23,40578,7232,17.822465375326534,7226,99.9170353982301,1717.91,0.24,312786.15,18107.37
C16308,Email,2024-03-17,19235,18249,94.8739277358981,2661,14.581620910734836,1995.07,0.75,64709.75,3143.48
C61433,Email,2024-03-08,14144,6785,47.970871040723985,1560,22.991893883566693,412.92,0.26,18021.81,4264.48
C76066,Google Ads,2024-03-19,30424,14404,47.34420194583224,11208,77.81171896695362,871.36,0.08,487418.98,55837.73
C84377,Google Ads,2024-02-04,20533,11911,58.00905858861345,371,3.1147678616405003,1528.82,4.12,16406.75,973.16
C67434,Google Ads,2024-01-07,43737,23240,53.13578892013627,21647,93.14543889845095,1927.96,0.09,588076.22,30402.51
C33598,Google Ads,2024-02-06,34638,24931,71.97586465731278,20153,80.835104889495,951.87,0.05,999071.45,104858.81
C26387,Google Ads,2024-02-05,20812,7129,34.25427637901211,4736,66.43287978678637,773.94,0.16,175450.82,22569.82
C13189,Email,2024-03-18,38626,19813,51.29446486822348,2411,12.168778075001262,1309.78,0.54,48010.7,3565.55
C53566,Facebook,2024-01-05,38183,19563,51.23484273105833,15364,78.53601185912181,1656.8,0.11,240553.04,14419.14
C01191,Facebook,2024-03-12,40029,21111,52.73926403357566,17799,84.31149637629672,1473.62,0.08,448511.19,30336.01
C11782,Email,2024-01-30,9116,1509,16.553312856516015,939,62.22664015904572,365.72,0.39,20197.24,5422.6
C45035,Email,2024-02-13,30575,27978,91.50613246116109,20832,74.4585031095861,422.84,0.02,232165.29,54806.18
C37538,Email,2024-01-26,29814,5505,18.464479774602534,1972,35.821980018165306,1727.29,0.88,62789.05,3535.12
C29395,Email,2024-02-29,30470,21340,70.03610108303249,4275,20.032802249297095,1477.06,0.35,101787.94,6791.25
C34210,Facebook,2024-02-16,46047,16715,36.29986752665755,1739,10.403828896201016,1568.67,0.9,65532.84,4077.61
C79979,Facebook,2024-02-19,16935,13379,79.00206672571596,10934,81.7250915614022,1937.5,0.18,450243.91,23138.4
C50802,Facebook,2024-01-20,36486,5957,16.32681028339637,1988,33.37250293772033,1017.32,0.51,67393.1,6524.57
C31913,Email,2024-01-25,44987,30239,67.21719607886723,17822,58.93713416448957,918.53,0.05,502483.5,54605.18
C89793,Email,2024-03-20,8294,6361,76.69399565951291,2415,37.96572865901588,1550.64,0.64,119051.72,7577.59
C85606,Email,2024-02-13,20658,8509,41.18985380966211,5255,61.75813844165001,723.5,0.14,52713.05,7185.84
C42931,Google Ads,2024-03-11,46035,34893,75.79667644183773,26703,76.5282434872324,1966.58,0.07,330154.34,16688.25
C05303,Google Ads,2024-02-18,17335,13238,76.36573406403231,5592,42.24203051820516,1947.36,0.35,94854.38,4770.92
C89245,Google Ads,2024-02-05,12680,9864,77.79179810725552,3983,40.37915652879157,1842.43,0.46,173432.89,9313.27
C62652,Email,2024-03-15,9589,5669,59.119824799249145,3898,68.75992238490034,1439.61,0.37,114628.23,7862.45
C90487,Email,2024-01-20,35752,20153,56.3688744685612,11292,56.031360095271175,1363.91,0.12,298212.08,21764.5
C44266,Facebook,2024-02-21,10790,1394,12.919369786839665,539,38.66571018651363,986.39,1.83,8061.96,717.32
C99735,Google Ads,2024-01-28,27318,6226,22.790833882421847,4279,68.7279151943463,600.44,0.14,75648.41,12498.83
C90653,Facebook,2024-01-01,10210,7400,72.47796278158668,4415,59.66216216216216,643.23,0.15,72783.64,11215.34
C33296,Email,2024-02-13,19683,16269,82.65508306660571,8854,54.42252135964103,1667.54,0.19,345012.95,20589.94
C50385,Google Ads,2024-01-08,43319,8041,18.562293681756273,7193,89.45404800397961,1215.12,0.17,180428.93,14748.65
C10845,Google Ads,2024-03-27,34201,4594,13.432355779070788,3729,81.17109272964737,690.06,0.19,55186.24,7897.31
C42408,Google Ads,2024-03-17,30116,15505,51.48426085801567,7178,46.294743631086746,1421.04,0.2,88978.43,6161.5
C20416,Email,2024-01-24,11369,7165,63.02225349634972,5357,74.7662247034194,1503.25,0.28,215110.48,14209.69
C70792,Email,2024-01-20,11635,6853,58.89987107864203,264,3.8523274478330656,203.79,0.77,5653.57,2674.21
C89641,Facebook,2024-03-28,12440,3881,31.197749196141476,318,8.193764493687194,853.68,2.68,12439.67,1357.18
C50828,Email,2024-01-07,11347,5043,44.44346523310126,1248,24.747174301011302,1368.27,1.1,61370.32,4385.25
C80011,Facebook,2024-01-27,36945,6626,17.934767898227093,586,8.84394808330818,1328.54,2.27,16707.44,1157.58
C18050,Email,2024-02-11,32454,12045,37.11406914401923,9356,77.67538397675384,1464.66,0.16,95572.31,6425.22
C30353,Facebook,2024-01-23,12579,11619,92.36823276890055,9653,83.07943885015922,1531.8,0.16,341490.82,22193.43
C96540,Google Ads,2024-01-22,5998,4473,74.57485828609536,2828,63.22378716744914,1382.37,0.49,76501.02,5434.05
C78376,Email,2024-02-02,10504,8980,85.49124143183549,2551,28.4075723830735,1519.75,0.6,95356.68,6174.5
C73810,Facebook,2024-02-08,12972,9610,74.08263953129818,9581,99.69823100936524,1096.96,0.11,310932.82,28244.96
C69171,Google Ads,2024-02-16,36877,25545,69.27081920980557,24898,97.46721471912312,691.71,0.03,991974.29,143308.98
C81547,Facebook,2024-03-11,48001,25810,53.769713130976434,14646,56.745447500968616,1614.47,0.11,646564.33,39948.09
C68142,Google Ads,2024-03-18,16376,4609,28.144846116267708,75,1.6272510305923193,953.41,12.71,2784.65,192.07
C68459,Facebook,2024-03-14,40736,27579,67.70178711704635,21605,78.33859095688749,202.64,0.01,235047.19,115892.49
C40823,Facebook,2024-01-21,43923,16557,37.69551260159825,2718,16.41601739445552,1865.62,0.69,67539.16,3520.2
C46265,Email,2024-03-17,26770,5719,21.363466567052672,5640,98.61863962231159,1417.75,0.25,62985.89,4342.67
C41044,Facebook,2024-02-13,9258,3254,35.14798012529704,1420,43.63859864781807,1731.85,1.22,57970.66,3247.33
C88809,Email,2024-02-03,23142,6736,29.107250885835278,4957,73.5896674584323,513.75,0.1,115848.98,22449.68
C27212,Email,2024-02-24,20988,12286,58.538212311797224,10549,85.86195669868142,1829.09,0.17,255947.1,13893.14
C62461,Email,2024-02-05,23062,11298,48.98967999306218,7492,66.31262170295628,241.25,0.03,343701.32,142366.87
C67792,Email,2024-02-06,17475,5019,28.721030042918454,4278,85.23610280932456,675.45,0.16,60950.91,8923.75
C43429,Facebook,2024-02-01,11553,3870,33.49779278109582,318,8.217054263565892,959.46,3.02,15634.04,1529.46
C17070,Email,2024-01-14,12994,10941,84.20040018470063,110,1.0053925600950553,394.12,3.58,3281.41,732.59
C71428,Google Ads,2024-02-12,36000,5782,16.061111111111114,4359,75.38913870632999,691.41,0.16,94164.21,13519.16
C63216,Facebook,2024-03-17,45591,11156,24.4697418350113,7257,65.05019720329868,258.46,0.04,126191.79,48724.5
C25013,Google Ads,2024-01-14,31632,15527,49.08636823469904,2046,13.177046435241838,836.35,0.41,37579.76,4393.31
C53063,Facebook,2024-03-02,18218,15001,82.3416401361291,12265,81.76121591893873,1615.09,0.13,274884.2,16919.75
C32817,Google Ads,2024-01-04,17988,12584,69.95774961085168,6671,53.01176096630642,1961.41,0.29,127902.03,6420.92
C78872,Email,2024-01-15,37184,11694,31.449010327022375,8900,76.10740550709765,657.13,0.07,288333.82,43777.74
C66406,Facebook,2024-01-09,22456,2358,10.500534378339864,97,4.113655640373198,1440.05,14.85,3715.6,158.02
C85987,Facebook,2024-03-26,19593,10903,55.64742510080131,908,8.32798312391085,398.08,0.44,18240.97,4482.24
C53728,Facebook,2024-03-03,14202,5126,36.09350795662583,2106,41.084666406554824,1641.02,0.78,79337.81,4734.66
C89212,Google Ads,2024-01-05,39237,12607,32.13038713459235,5252,41.65939557388752,904.16,0.17,250867.38,27645.91
C99630,Facebook,2024-03-22,22526,17621,78.22516203498179,1030,5.845298223710346,1150.65,1.12,30380.11,2540.26
C18760,Email,2024-02-16,49290,31648,64.20775005072022,17683,55.8739888776542,1822.27,0.1,269191.39,14672.31
C99279,Google Ads,2024-02-10,34397,31715,92.20280838445213,8148,25.69131325871039,714.59,0.09,289883.49,40466.41
C58728,Email,2024-03-29,37497,7903,21.076352774888658,4165,52.70150575730735,1346.07,0.32,206818.44,15264.61
C04530,Email,2024-02-16,16063,8081,50.30816161364626,428,5.296374211112486,471.71,1.1,10525.13,2131.27
C91177,Email,2024-03-13,24179,22079,91.31477728607469,9671,43.801802617872184,798.3,0.08,464299.16,58060.99
C18064,Facebook,2024-01-16,13278,2161,16.275041421900887,617,28.55159648310967,414.05,0.67,14740.41,3460.06
C52153,Facebook,2024-02-09,48895,48073,98.31884650782288,19442,40.44266012106588,1569.72,0.08,944637.66,60078.74
C11677,Email,2024-03-17,33098,772,2.332467218563055,450,58.2901554404145,1722.15,3.83,15449.11,797.08
C70461,Facebook,2024-01-30,6096,4758,78.0511811023622,1479,31.084489281210594,380.86,0.26,34530.06,8966.34
C09498,Google Ads,2024-01-24,48734,5469,11.22214470390282,5329,97.4401170232218,447.86,0.08,171084.69,38100.48
C26131,Email,2024-03-11,41447,11836,28.556952252273987,1292,10.915849949307198,830.69,0.64,31867.47,3736.27
C07697,Google Ads,2024-01-31,13874,13083,94.2986881937437,4240,32.40846900557976,521.6,0.12,183261.64,35034.52
C80076,Email,2024-03-09,24061,17657,73.38431486638129,10995,62.26992127768024,1637.47,0.15,372424.13,22643.88
C20049,Google Ads,2024-01-21,5359,4179,77.98096659824594,1685,40.32065087341469,1430.99,0.85,39218.37,2640.65
C41753,Email,2024-02-23,30969,4278,13.813813813813812,4188,97.89621318373072,1798.47,0.43,206098.58,11359.66
C49727,Email,2024-01-14,37200,27086,72.81182795698925,23031,85.02916635900465,1992.37,0.09,376818.24,18813.07
C35664,Email,2024-01-10,41988,4498,10.712584547966085,3387,75.30013339261895,643.04,0.19,136213.24,21082.7
C89301,Email,2024-01-14,44041,38479,87.37085897232124,32538,84.56040957405338,1051.1,0.03,836114.06,79446.58
C93670,Facebook,2024-03-26,41157,36773,89.3481060329956,17088,46.468876621434205,1641.81,0.1,396246.33,24034.73
C47016,Google Ads,2024-01-29,29659,2281,7.690751542533464,1423,62.384918895221396,1757.72,1.24,55754.48,3071.98
C08137,Facebook,2024-03-24,22634,5325,23.526552973402843,5145,96.61971830985917,1282.77,0.25,95779.21,7366.59
C94500,Facebook,2024-02-20,45970,22811,49.62149227757233,18123,79.44851168295997,675.35,0.04,310662.96,45900.29
C47617,Google Ads,2024-03-28,14261,12037,84.40502068578641,2479,20.59483259948492,322.65,0.13,44101.36,13568.48
C35586,Google Ads,2024-01-19,34802,9056,26.021493017642666,5668,62.58833922261484,862.02,0.15,256811.34,29691.81
C71956,Facebook,2024-03-17,23290,10629,45.6376127093173,1267,11.920218270768652,1434.72,1.13,41180.22,2770.26
C38217,Google Ads,2024-03-28,5674,4470,78.7804018329221,462,10.335570469798657,1379.71,2.99,5574.33,304.02
C80063,Facebook,2024-03-02,30199,16143,53.45541243087519,14597,90.42309360094158,289.81,0.02,365559.7,126037.71
C67240,Email,2024-03-25,30940,22611,73.08015513897867,22244,98.37689620096414,926.82,0.04,871582.14,93940.07
C88558,Facebook,2024-01-24,12935,10969,84.80092771550059,4106,37.4327650651837,565.9,0.14,47199.67,8240.64
C35072,Facebook,2024-03-25,13281,8017,60.36443038927791,4361,54.39690657353125,1685.2,0.39,191311.56,11252.45
C26648,Facebook,2024-02-14,32949,21848,66.30853743664451,15146,69.32442328817284,1236.91,0.08,188587.64,15146.67
C66615,Google Ads,2024-03-17,32028,29994,93.64930685650056,18389,61.30892845235714,732.68,0.04,494883.88,67444.34
C37260,Facebook,2024-02-06,8661,3842,44.359773698187276,253,6.585111920874545,1603.89,6.34,5640.79,251.69
C35998,Email,2024-01-02,33297,4790,14.385680391626874,4066,84.88517745302714,1551.2,0.38,104111.74,6611.69
C63644,Facebook,2024-01-27,20801,15411,74.08778424114224,15397,99.90915579780676,1611.54,0.1,197369.84,12147.28
C40882,Google Ads,2024-02-12,9829,6304,64.13673822362396,5290,83.91497461928934,342.49,0.06,151397.92,44105.06
C16643,Facebook,2024-01-02,43277,31294,72.31092728239018,8053,25.733367418674508,1014.34,0.13,329558.69,32389.96
C08989,Facebook,2024-02-27,49377,11408,23.10387427344715,435,3.8131136044880782,201.07,0.46,4775.91,2275.25
C83199,Facebook,2024-02-29,22530,4886,21.686640035508212,3703,75.78796561604585,1734.32,0.47,143261.61,8160.39
C23636,Facebook,2024-01-01,21844,10791,49.40029298663248,9321,86.37753683625243,335.11,0.04,98702.66,29353.81
C67182,Google Ads,2024-01-22,49075,34526,70.35354049923586,28011,81.13016277587904,1978.74,0.07,1052681.68,53099.6
C89535,Facebook,2024-01-02,27874,7035,25.23857358111502,405,5.756929637526652,874.35,2.16,16906.72,1833.63
C03202,Facebook,2024-03-06,34205,11895,34.775617599766115,7245,60.907944514501885,1117.95,0.15,188126.51,16727.81
C33575,Google Ads,2024-01-12,7760,7096,91.44329896907216,5461,76.95885005636978,1070.61,0.2,183059.48,16998.61
C88841,Email,2024-02-19,7115,3770,52.98664792691496,1851,49.09814323607427,762.41,0.41,21943.55,2778.18
C27060,Facebook,2024-01-20,43131,34576,80.1650784818344,23383,67.62783433595557,1690.86,0.07,819595.54,48372.11
C97011,Google Ads,2024-02-14,6647,3338,50.21814352339401,1573,47.12402636309167,931.31,0.59,31244.58,3254.91
C89284,Facebook,2024-01-28,22708,2305,10.15060771534261,156,6.767895878524946,971.42,6.23,2758.83,184.0
C66360,Email,2024-01-06,27716,19005,68.57050079376533,8231,43.30965535385425,361.9,0.04,127096.44,35019.22
C69811,Email,2024-02-08,41965,12630,30.096508995591563,6583,52.12193190815518,1582.97,0.24,271589.1,17056.93
C69440,Google Ads,2024-01-19,18519,8925,48.19374696257897,457,5.120448179271709,1827.16,4.0,6719.91,267.78
C42327,Email,2024-01-28,6327,5082,80.32242769084874,1719,33.82526564344746,1218.34,0.71,65359.78,5264.66
C43321,Email,2024-03-23,11016,1920,17.429193899782135,1032,53.75,842.85,0.82,11071.05,1213.53
C90002,Facebook,2024-01-15,49912,30274,60.65475236416093,12891,42.581092686793944,804.64,0.06,172856.35,21382.45
C92939,Email,2024-01-27,17491,13276,75.90189240180665,13251,99.81169026815306,322.8,0.02,270597.14,83728.11
C22228,Email,2024-03-27,15106,8855,58.61909175162188,4973,56.16036137775268,1761.79,0.35,81984.16,4553.46
C80938,Email,2024-01-25,49907,14241,28.535075239946302,11525,80.9283055965171,934.83,0.08,331820.1,35395.23
C02316,Email,2024-01-26,27857,11609,41.67354704383099,7586,65.34585235593075,638.08,0.08,168289.13,26274.3
C62579,Email,2024-03-20,8022,2696,33.60757915731738,2192,81.30563798219585,333.74,0.15,91973.89,27458.55
C46192,Google Ads,2024-01-25,45610,23210,50.88796316597237,2006,8.642826367944851,1634.56,0.81,27475.27,1580.9
C10002,Email,2024-02-03,25370,6777,26.71265273945605,641,9.458462446510255,472.71,0.74,15112.33,3096.96
C81647,Google Ads,2024-01-19,44533,22290,50.05276985606179,615,2.759084791386272,493.72,0.8,11749.37,2279.76
C50061,Google Ads,2024-01-10,26893,5725,21.288067526865728,4696,82.02620087336244,875.67,0.19,83068.91,9386.33
C53369,Email,2024-02-06,8015,3714,46.338116032439174,2269,61.093161012385565,945.11,0.42,84723.79,8864.44
C39293,Facebook,2024-01-15,42634,10739,25.188816437585025,4206,39.1656578824844,885.92,0.21,175696.85,19732.13
C04569,Email,2024-01-26,9531,1616,16.955198824887212,170,10.51980198019802,1728.68,10.17,3481.23,101.38
C45239,Google Ads,2024-01-21,18473,5475,29.63784983489417,1189,21.71689497716895,1495.59,1.26,27379.66,1730.69
C90878,Email,2024-01-28,44285,37329,84.2926498814497,8146,21.822175788261138,788.4,0.1,190586.12,24073.78
C96203,Email,2024-01-10,27610,21588,78.18906193408185,15912,73.7076153418566,1129.9,0.07,349943.04,30871.15
C29995,Email,2024-01-16,48507,42177,86.95033706475354,20708,49.09784953884819,1277.77,0.06,432796.02,33771.2
C79373,Google Ads,2024-02-09,6706,6426,95.82463465553236,2718,42.296918767507,724.83,0.27,43288.09,5872.17
C35673,Google Ads,2024-02-15,28557,2772,9.706901985502679,904,32.61183261183261,1436.78,1.59,16522.94,1050.0
C00920,Google Ads,2024-03-24,46580,24168,51.884929154143414,6434,26.621979476994373,500.88,0.08,131218.71,26097.63
C93705,Facebook,2024-01-02,17491,14810,84.67211708878853,13623,91.98514517218096,1455.88,0.11,596168.71,40849.03
C18397,Facebook,2024-02-01,29553,13222,44.73995871823504,4045,30.592951142036,588.42,0.15,47661.96,7999.99
C57614,Email,2024-03-29,12403,3501,28.22704184471499,3003,85.77549271636676,755.87,0.25,39344.52,5105.2
C53422,Facebook,2024-02-16,19626,1486,7.571588708855599,225,15.141318977119786,864.56,3.84,9576.7,1007.7
C09445,Email,2024-03-13,16047,10379,64.67875615379822,5669,54.619905578572116,230.12,0.04,77725.14,33675.92
C69801,Facebook,2024-01-28,8765,4953,56.50884198516828,3292,66.46476882697355,1910.46,0.58,44484.09,2228.45
C26605,Facebook,2024-02-16,43431,20967,48.27657663880638,16293,77.707826584633,729.9,0.04,263201.26,35959.91
C12092,Facebook,2024-01-23,41830,2891,6.91130767391824,115,3.9778623313732275,753.71,6.55,2594.97,244.29
C12509,Facebook,2024-02-19,44940,23318,51.88696039163329,1616,6.930268462132258,1625.29,1.01,34741.09,2037.53
C46879,Email,2024-02-07,10426,5451,52.28275465183195,1500,27.517886626307096,472.13,0.31,15053.91,3088.51
C12053,Google Ads,2024-01-29,30091,29050,96.54049383536606,21270,73.21858864027539,448.72,0.02,307534.94,68436.04
C15293,Facebook,2024-01-16,45943,37899,82.49134797466425,24890,65.67455605688805,1712.58,0.07,1022924.11,59630.0
C57621,Facebook,2024-02-09,47226,11169,23.65010799136069,7848,70.26591458501208,1982.94,0.25,331903.73,16637.96
C10535,Google Ads,2024-02-03,19559,2585,13.216422107469707,1187,45.91876208897486,1878.79,1.58,24773.49,1218.59
C18836,Google Ads,2024-03-14,45043,5105,11.333614546100392,1417,27.75710088148874,746.19,0.53,18292.2,2351.41
C86901,Facebook,2024-01-14,21146,10807,51.10659226331221,9059,83.82529841769224,1083.34,0.12,236023.02,21686.61
C34124,Facebook,2024-02-01,34533,1838,5.322445197347465,1331,72.41566920565833,1443.49,1.08,52160.2,3513.48
C64043,Google Ads,2024-02-15,18702,18607,99.49203293765373,8271,44.45101305960122,474.69,0.06,260614.14,54801.97
C04225,Google Ads,2024-01-23,27363,18249,66.69224865694551,12879,70.57373006740096,1224.8,0.1,603016.87,49133.91
C61737,Facebook,2024-02-10,14663,2909,19.839050671758848,2047,70.36782399449983,690.33,0.34,57283.9,8198.05
C80148,Email,2024-03-21,15099,3510,23.246572620703358,2100,59.82905982905983,548.7,0.26,68904.74,12457.82
C49518,Email,2024-03-31,30463,8442,27.712306732757774,7851,92.99928926794598,1119.09,0.14,87338.11,7704.39
C75845,Facebook,2024-03-10,19539,2769,14.171656686626747,2501,90.32141567352835,1289.74,0.52,25224.28,1855.76
C49282,Google Ads,2024-01-10,37564,1912,5.089979767862848,1133,59.25732217573222,464.57,0.41,46720.77,9956.78
C43160,Facebook,2024-03-29,47953,33527,69.91637645194253,29392,87.66665672443106,1066.74,0.04,953671.17,89300.53
C82009,Facebook,2024-01-25,14356,12963,90.29674003900809,1762,13.59253259276402,1927.43,1.09,28427.9,1374.91
C44541,Facebook,2024-03-02,16164,15324,94.80326651818856,4227,27.58418167580266,1275.99,0.3,84865.21,6550.93
C19504,Email,2024-02-06,15912,12156,76.39517345399697,5938,48.84830536360645,930.7,0.16,205842.25,22016.93
C18728,Email,2024-01-28,21789,11428,52.44848317958603,2519,22.04235211760588,1189.42,0.47,119798.4,9972.0
C82116,Email,2024-01-04,19207,7494,39.017025042953094,3103,41.40645850013344,332.99,0.11,127680.84,38243.75
C02391,Google Ads,2024-01-19,33744,4317,12.793385490753911,2628,60.87560806115357,1255.28,0.48,103398.82,8137.11
C11904,Facebook,2024-01-15,10640,10412,97.85714285714285,4027,38.676527084133696,1294.48,0.32,65962.59,4995.68
C35647,Google Ads,2024-03-08,23722,17755,74.84613439001771,15366,86.54463531399605,1554.96,0.1,634780.23,40722.93
C71311,Facebook,2024-01-11,24589,11421,46.447598519663266,6984,61.150512214342,1157.56,0.17,331156.44,28508.14
C86419,Facebook,2024-02-25,49055,17714,36.110488227499744,9952,56.18155131534379,1551.63,0.16,136209.18,8678.46
